,time,trapSepX,PSD1ForceX,PSD2ForceX,MirrorX,forceX
53,0.106,3151.044430383201,-0.1392571166598327,-0.556334341784059,3151.044430383201,-0.20853861256211317
54,0.108,3151.008383990996,-0.7041351492028158,0.25793176959949876,3151.008383990996,0.48103345940115727
55,0.11,3151.057995085047,0.3537601241028536,-0.27976514887713894,3151.057995085047,-0.31676263648999625
56,0.112,3150.9982943575246,-0.1255565856356549,-0.21642694097789197,3150.9982943575246,-0.04543517767111854
57,0.114,3151.0537043456234,0.6154464677304347,0.18520292978716676,3151.0537043456234,-0.21512176897163393
58,0.116,3151.0539855622787,-0.038242847092927384,-0.2076590191626901,3151.0539855622787,-0.08470808603488136
59,0.118,3151.0596405454803,-0.10334529664967626,-0.25406061517096507,3151.0596405454803,-0.0753576592606444
60,0.12,3151.1061384858203,-1.172125762460684,0.6420485636272005,3151.1061384858203,0.9070871630439423
61,0.122,3151.0269339994643,0.0861529918999473,0.1965844197766885,3151.0269339994643,0.0552157139383706
62,0.124,3151.0634034939426,-0.035611628325859436,-0.3444739948838628,3151.0634034939426,-0.15443118327900168
63,0.126,3151.047847834729,0.6719638558053742,-0.4135909026888601,3151.047847834729,-0.5427773792471171
64,0.128,3151.0031444369906,-0.46739894416239547,-0.14319918604857768,3151.0031444369906,0.1620998790569089
